Growth,Tree,Time,Age
0.433052016,M72,1872,27
0.187948438,M64,1885,27
0.426867849,M79,1734,28
0.384459453,M80,1735,28
0.301074037,M61,1736,28
0.481796904,M77,1736,28
0.457714644,M67,1754,28
0.477951584,M66,1760,28
0.50806679,M76,1761,28
0.205788487,M74,1775,28
0.609840244,M78,1776,28
0.356543239,M70,1788,28
0.570011959,M68,1791,28
0.354281279,M65,1801,28
0.467630953,M75,1807,28
0.336996905,M63,1828,28
0.443762658,M73,1836,28
0.864014984,M62,1845,28
0.618224828,M71,1848,28
0.264790002,M69,1849,28
0.392074779,M72,1873,28
0.358919005,M64,1886,28
0.351446563,M79,1735,29
0.420389473,M80,1736,29
0.278838362,M61,1737,29
0.37804529,M77,1737,29
0.477281904,M67,1755,29
0.450790732,M66,1761,29
0.446470224,M76,1762,29
0.346344171,M74,1776,29
0.187162403,M78,1777,29
0.290268896,M70,1789,29
0.299758877,M68,1792,29
0.263405459,M65,1802,29
0.616063387,M75,1808,29
0.273747431,M63,1829,29
0.252316375,M73,1837,29
0.326740641,M62,1846,29
0.210323066,M71,1849,29
0.226916908,M69,1850,29
0.2288664,M72,1874,29
0.271126029,M64,1887,29
0.23388609,M79,1736,30
0.257742715,M80,1737,30
0.310064336,M61,1738,30
0.309549411,M77,1738,30
0.614350568,M67,1756,30
0.687780211,M66,1762,30
0.702649346,M76,1763,30
0.27282116,M74,1777,30
0.379663093,M78,1778,30
0.563322198,M70,1790,30
0.310159691,M68,1793,30
0.203835277,M65,1803,30
0.61090057,M75,1809,30
0.190470288,M63,1830,30
0.218355707,M73,1838,30
0.649531043,M62,1847,30
0.326252881,M71,1850,30
0.338470505,M69,1851,30
0.224948404,M72,1875,30
0.272855621,M64,1888,30
0.217900072,M79,1737,31
0.340842802,M80,1738,31
0.315187633,M61,1739,31
0.420642198,M77,1739,31
0.596674087,M67,1757,31
0.626366501,M66,1763,31
0.472445859,M76,1764,31
0.303931425,M74,1778,31
0.247540649,M78,1779,31
0.436875435,M70,1791,31
0.256151947,M68,1794,31
0.461140239,M65,1804,31
0.48704493,M75,1810,31
0.22275763,M63,1831,31
0.317391213,M73,1839,31
0.357326024,M62,1848,31
0.495922022,M71,1851,31
0.456272857,M69,1852,31
0.378643607,M72,1876,31
0.236076301,M64,1889,31
0.159599178,M79,1738,32
0.26538409,M80,1739,32
0.309730183,M61,1740,32
0.290552009,M77,1740,32
0.351449549,M67,1758,32
0.602094178,M66,1764,32
0.607571786,M76,1765,32
0.359294398,M74,1779,32
0.175834008,M78,1780,32
0.276254046,M70,1792,32
0.250076622,M68,1795,32
0.21212731,M65,1805,32
0.424153004,M75,1811,32
0.320861955,M63,1832,32
0.226374128,M73,1840,32
0.299169322,M62,1849,32
0.357217846,M71,1852,32
0.251044756,M69,1853,32
0.391063221,M72,1877,32
0.353783903,M64,1890,32
0.346369305,M79,1739,33
0.259150986,M80,1740,33
0.240292934,M61,1741,33
0.350223668,M77,1741,33
0.789383947,M67,1759,33
0.859177603,M66,1765,33
0.338333167,M76,1766,33
0.246935963,M74,1780,33
0.224141291,M78,1781,33
0.382458069,M70,1793,33
0.289442636,M68,1796,33
0.433292012,M65,1806,33
0.590408694,M75,1812,33
0.342037552,M63,1833,33
0.403039917,M73,1841,33
0.317162683,M62,1850,33
0.448547796,M71,1853,33
0.296167394,M69,1854,33
0.299554482,M72,1878,33
0.168202419,M64,1891,33
0.279097475,M79,1740,34
0.226895461,M80,1741,34
0.229171298,M61,1742,34
0.514514863,M77,1742,34
0.22750966,M67,1760,34
0.661424925,M66,1766,34
0.82020654,M76,1767,34
0.274018842,M74,1781,34
0.336264336,M78,1782,34
0.537914246,M70,1794,34
0.242243701,M68,1797,34
0.411606117,M65,1807,34
0.65785839,M75,1813,34
0.260470091,M63,1834,34
0.508840971,M73,1842,34
0.311921324,M62,1851,34
0.362358897,M71,1854,34
0.422833657,M69,1855,34
0.422843385,M72,1879,34
0.291099854,M64,1892,34
0.294981879,M79,1741,35
0.225475074,M80,1742,35
0.357615257,M61,1743,35
0.363448175,M77,1743,35
0.469597347,M67,1761,35
0.532265458,M66,1767,35
0.673570696,M76,1768,35
0.439207094,M74,1782,35
0.472715495,M78,1783,35
0.292756983,M70,1795,35
0.442265995,M68,1798,35
0.400447642,M65,1808,35
0.525215099,M75,1814,35
0.237885218,M63,1835,35
0.315621436,M73,1843,35
0.404960609,M62,1852,35
0.523028443,M71,1855,35
0.388307814,M69,1856,35
0.234186733,M72,1880,35
0.354484971,M64,1893,35
0.271072636,M79,1742,36
0.458218094,M80,1743,36
0.219070984,M61,1744,36
0.226884469,M77,1744,36
0.385744221,M67,1762,36
0.499345717,M66,1768,36
0.284105797,M76,1769,36
0.343333364,M74,1783,36
0.295061345,M78,1784,36
0.351680534,M70,1796,36
0.292400833,M68,1799,36
0.468837248,M65,1809,36
0.445336461,M75,1815,36
0.216591673,M63,1836,36
0.395767359,M73,1844,36
0.421393737,M62,1853,36
0.738919731,M71,1856,36
0.430770515,M69,1857,36
0.251693555,M72,1881,36
0.238683798,M64,1894,36
0.513394588,M79,1743,37
0.279605723,M80,1744,37
0.247277602,M61,1745,37
0.20820489,M77,1745,37
0.489171443,M67,1763,37
0.36481766,M66,1769,37
0.453925737,M76,1770,37
0.173295582,M74,1784,37
0.203953972,M78,1785,37
0.223903737,M70,1797,37
0.257879745,M68,1800,37
0.732730853,M65,1810,37
0.371207332,M75,1816,37
0.234573993,M63,1837,37
0.282917644,M73,1845,37
0.662849093,M62,1854,37
0.144601507,M71,1857,37
0.575372856,M69,1858,37
0.253831615,M72,1882,37
0.384223261,M64,1895,37
0.24430481,M79,1744,38
0.21456076,M80,1745,38
0.20155366,M61,1746,38
0.384636328,M77,1746,38
0.349738807,M67,1764,38
0.757431582,M66,1770,38
0.420534398,M76,1771,38
0.390427876,M74,1785,38
0.126423655,M78,1786,38
0.285122573,M70,1798,38
0.236875852,M68,1801,38
0.23845539,M65,1811,38
0.304649699,M75,1817,38
0.425449751,M63,1838,38
0.35346228,M73,1846,38
0.638310756,M62,1855,38
0.56300648,M71,1858,38
0.584125471,M69,1859,38
0.246533557,M72,1883,38
0.191376674,M64,1896,38
0.206076041,M79,1745,39
0.151716601,M80,1746,39
0.189861204,M61,1747,39
0.30144495,M77,1747,39
0.473804513,M67,1765,39
0.410228842,M66,1771,39
0.272575017,M76,1772,39
0.1862629,M74,1786,39
0.161820308,M78,1787,39
0.557140015,M70,1799,39
0.284023159,M68,1802,39
0.342147727,M65,1812,39
0.417054776,M75,1818,39
0.200019061,M63,1839,39
0.356986969,M73,1847,39
0.403873651,M62,1856,39
0.396766211,M71,1859,39
0.475437249,M69,1860,39
0.183365451,M72,1884,39
0.17276229,M64,1897,39
0.213558313,M79,1746,40
0.253214534,M80,1747,40
0.541147085,M61,1748,40
0.286989316,M77,1748,40
0.253055092,M67,1766,40
0.409706035,M66,1772,40
0.464539043,M76,1773,40
0.252277528,M74,1787,40
0.140032954,M78,1788,40
0.413674001,M70,1800,40
0.399976311,M68,1803,40
0.469890703,M65,1813,40
0.572211573,M75,1819,40
0.197986136,M63,1840,40
0.288384765,M73,1848,40
0.490438676,M62,1857,40
0.465439217,M71,1860,40
0.66482696,M69,1861,40
0.166656881,M72,1885,40
0.306517674,M64,1898,40
0.295008816,M79,1747,41
0.237693674,M80,1748,41
0.250654813,M61,1749,41
0.527815449,M77,1749,41
0.304445563,M67,1767,41
0.312150944,M66,1773,41
0.455566037,M76,1774,41
0.306899117,M74,1788,41
0.332577242,M78,1789,41
0.326069581,M70,1801,41
0.350400414,M68,1804,41
0.361599511,M65,1814,41
0.575185515,M75,1820,41
0.287887131,M63,1841,41
0.353332966,M73,1849,41
0.445069734,M62,1858,41
0.393502771,M71,1861,41
0.443029057,M69,1862,41
0.289567296,M72,1886,41
0.220225836,M64,1899,41
0.359289434,M79,1748,42
0.37233366,M80,1749,42
0.237035712,M61,1750,42
0.562985386,M77,1750,42
0.35693353,M67,1768,42
0.325426567,M66,1774,42
0.232830508,M76,1775,42
0.261778742,M74,1789,42
0.229464183,M78,1790,42
0.396794263,M70,1802,42
0.184242388,M68,1805,42
0.340307603,M65,1815,42
0.252608781,M75,1821,42
0.194831613,M63,1842,42
0.493341551,M73,1850,42
0.28038073,M62,1859,42
0.250942166,M71,1862,42
0.529892633,M69,1863,42
0.222631167,M72,1887,42
0.296317494,M64,1900,42
0.27910201,M79,1749,43
0.221728409,M80,1750,43
0.172824673,M61,1751,43
0.26794155,M77,1751,43
0.216154293,M67,1769,43
0.30958561,M66,1775,43
0.494622753,M76,1776,43
0.193589473,M74,1790,43
0.229389283,M78,1791,43
0.611064865,M70,1803,43
0.263727631,M68,1806,43
0.249430959,M65,1816,43
0.241287844,M75,1822,43
0.231450631,M63,1843,43
0.380276107,M73,1851,43
0.350600373,M62,1860,43
0.483212234,M71,1863,43
0.565972044,M69,1864,43
0.58740837,M72,1888,43
0.406149132,M64,1901,43
0.478201137,M79,1750,44
0.233801945,M80,1751,44
0.30211013,M61,1752,44
0.412627972,M77,1752,44
0.268880118,M67,1770,44
0.395258286,M66,1776,44
0.301149805,M76,1777,44
0.265815039,M74,1791,44
0.199377218,M78,1792,44
0.467582313,M70,1804,44
0.24327236,M68,1807,44
0.306348003,M65,1817,44
0.350853648,M75,1823,44
0.289510018,M63,1844,44
0.268959623,M73,1852,44
0.335273311,M62,1861,44
0.593260916,M71,1864,44
0.402510299,M69,1865,44
0.226814781,M72,1889,44
0.261066071,M64,1902,44
0.374045554,M79,1751,45
0.207035486,M80,1752,45
0.353851403,M61,1753,45
0.358303673,M77,1753,45
0.305043484,M67,1771,45
0.52992541,M66,1777,45
0.270562973,M76,1778,45
0.241821605,M74,1792,45
0.191888038,M78,1793,45
0.356381275,M70,1805,45
0.317313863,M68,1808,45
0.303327023,M65,1818,45
0.362853456,M75,1824,45
0.304695227,M63,1845,45
0.474694162,M73,1853,45
0.444074123,M62,1862,45
0.274169761,M71,1865,45
0.326472125,M69,1866,45
0.261699488,M72,1890,45
0.178336224,M64,1903,45
0.270066416,M79,1752,46
0.288822993,M80,1753,46
0.548989187,M61,1754,46
0.64771097,M77,1754,46
0.21131255,M67,1772,46
0.233049113,M66,1778,46
0.201935152,M76,1779,46
0.282182283,M74,1793,46
0.255363733,M78,1794,46
0.372872188,M70,1806,46
0.306192132,M68,1809,46
0.292423103,M65,1819,46
0.341397303,M75,1825,46
0.139590036,M63,1846,46
0.52645429,M73,1854,46
0.511096835,M62,1863,46
0.44830242,M71,1866,46
0.382765605,M69,1867,46
0.254926936,M72,1891,46
0.251763604,M64,1904,46
0.345103999,M79,1753,47
0.325384098,M80,1754,47
0.213043808,M61,1755,47
0.573128592,M77,1755,47
0.158316213,M67,1773,47
0.251769476,M66,1779,47
0.397104635,M76,1780,47
0.268512343,M74,1794,47
0.124381247,M78,1795,47
0.336855922,M70,1807,47
0.170489885,M68,1810,47
0.425376915,M65,1820,47
0.233949973,M75,1826,47
0.412213764,M63,1847,47
0.391630655,M73,1855,47
0.385455862,M62,1864,47
0.332359503,M71,1867,47
0.133088262,M69,1868,47
0.279062729,M72,1892,47
0.295128234,M64,1905,47
0.338377615,M79,1754,48
0.217764624,M80,1755,48
0.363611774,M61,1756,48
0.508554975,M77,1756,48
0.365821811,M67,1774,48
0.410012026,M66,1780,48
0.253171063,M76,1781,48
0.283130642,M74,1795,48
0.246302124,M78,1796,48
0.248624763,M70,1808,48
0.138931407,M68,1811,48
0.351746602,M65,1821,48
0.253070046,M75,1827,48
0.18464215,M63,1848,48
0.337989007,M73,1856,48
0.348015357,M62,1865,48
0.370081439,M71,1868,48
0.379908096,M69,1869,48
0.1635914,M72,1893,48
0.376651581,M64,1906,48
0.292467982,M79,1755,49
0.238325359,M80,1756,49
0.325656123,M61,1757,49
0.360454323,M77,1757,49
0.341281095,M67,1775,49
0.212271353,M66,1781,49
0.229631001,M76,1782,49
0.190830551,M74,1796,49
0.204470108,M78,1797,49
0.43626523,M70,1809,49
0.238828894,M68,1812,49
0.39459058,M65,1822,49
0.253580377,M75,1828,49
0.195779257,M63,1849,49
0.457716267,M73,1857,49
0.341106441,M62,1866,49
0.344656538,M71,1869,49
0.417000032,M69,1870,49
0.186984212,M72,1894,49
0.314815054,M64,1907,49
0.248566307,M79,1756,50
0.253982235,M80,1757,50
0.183560069,M61,1758,50
0.530293029,M77,1758,50
0.379734794,M67,1776,50
0.157654565,M66,1782,50
0.146660753,M76,1783,50
0.114089263,M74,1797,50
0.131500347,M78,1798,50
0.439057323,M70,1810,50
0.337637931,M68,1813,50
0.309940082,M65,1823,50
0.17950523,M75,1829,50
0.16952644,M63,1850,50
0.430233796,M73,1858,50
0.293239813,M62,1867,50
0.225750879,M71,1870,50
0.360648591,M69,1871,50
0.312717109,M72,1895,50
0.250467803,M64,1908,50
0.385697865,M79,1757,51
0.210852617,M80,1758,51
0.255304131,M61,1759,51
0.727705322,M77,1759,51
0.228145679,M67,1777,51
0.328530554,M66,1783,51
0.161485291,M76,1784,51
0.190948931,M74,1798,51
0.244764544,M78,1799,51
0.15948778,M70,1811,51
0.309438577,M68,1814,51
0.212228047,M65,1824,51
0.231131923,M75,1830,51
0.267235073,M63,1851,51
0.388069246,M73,1859,51
0.321386325,M62,1868,51
0.264216075,M71,1871,51
0.542217703,M69,1872,51
0.33367651,M72,1896,51
0.451525682,M64,1909,51
0.403309939,M79,1758,52
0.287515669,M80,1759,52
0.271171548,M61,1760,52
0.403124446,M77,1760,52
0.259761804,M67,1778,52
0.235274601,M66,1784,52
0.202436043,M76,1785,52
0.364449541,M74,1799,52
0.245896286,M78,1800,52
0.376391552,M70,1812,52
0.354649657,M68,1815,52
0.121656921,M65,1825,52
0.254549148,M75,1831,52
0.323645034,M63,1852,52
0.352070731,M73,1860,52
0.451052569,M62,1869,52
0.3490558,M71,1872,52
0.316239227,M69,1873,52
0.325026631,M72,1897,52
0.298665753,M64,1910,52
0.295042114,M79,1759,53
0.254603569,M80,1760,53
0.298871382,M61,1761,53
0.487168814,M77,1761,53
0.176367167,M67,1779,53
0.16910688,M66,1785,53
0.197605976,M76,1786,53
0.236505348,M74,1800,53
0.300387851,M78,1801,53
0.290812413,M70,1813,53
0.2076799,M68,1816,53
0.283038766,M65,1826,53
0.322572858,M75,1832,53
0.244810049,M63,1853,53
0.605091571,M73,1861,53
0.315195435,M62,1870,53
0.181881759,M71,1873,53
0.235596199,M69,1874,53
0.226148413,M72,1898,53
0.345092559,M64,1911,53
0.316185006,M79,1760,54
0.576126442,M80,1761,54
0.298355949,M61,1762,54
0.45308575,M77,1762,54
0.156361874,M67,1780,54
0.200651637,M66,1786,54
0.333565363,M76,1787,54
0.235885546,M74,1801,54
0.203377831,M78,1802,54
0.640176298,M70,1814,54
0.144663752,M68,1817,54
0.188609504,M65,1827,54
0.185649193,M75,1833,54
0.476157962,M63,1854,54
0.333625006,M73,1862,54
0.230557188,M62,1871,54
0.132418155,M71,1874,54
0.452662893,M69,1875,54
0.258330028,M72,1899,54
0.190079566,M64,1912,54
0.425995232,M79,1761,55
0.220800227,M80,1762,55
0.221226128,M61,1763,55
0.447010749,M77,1763,55
0.147417548,M67,1781,55
0.198201235,M66,1787,55
0.234220068,M76,1788,55
0.282164461,M74,1802,55
0.225345206,M78,1803,55
0.504020302,M70,1815,55
0.197245346,M68,1818,55
0.376778903,M65,1828,55
0.223350146,M75,1834,55
0.263902815,M63,1855,55
0.308721342,M73,1863,55
0.28458195,M62,1872,55
0.257358515,M71,1875,55
0.217728845,M69,1876,55
0.206140943,M72,1900,55
0.356444021,M64,1913,55
0.233677588,M79,1762,56
0.221273621,M80,1763,56
0.247144303,M61,1764,56
0.596204571,M77,1764,56
0.156212778,M67,1782,56
0.187556763,M66,1788,56
0.165499529,M76,1789,56
0.260009894,M74,1803,56
0.202253895,M78,1804,56
0.419462001,M70,1816,56
0.195610923,M68,1819,56
0.279675593,M65,1829,56
0.259878071,M75,1835,56
0.327598226,M63,1856,56
0.387447502,M73,1864,56
0.359379777,M62,1873,56
0.341990366,M71,1876,56
0.27823073,M69,1877,56
0.368591188,M72,1901,56
0.656543235,M64,1914,56
0.297103466,M79,1763,57
0.238028738,M80,1764,57
0.335176472,M61,1765,57
0.52094764,M77,1765,57
0.266500786,M67,1783,57
0.151703412,M66,1789,57
0.308919288,M76,1790,57
0.156039291,M74,1804,57
0.1441108,M78,1805,57
0.359349212,M70,1817,57
0.340946363,M68,1820,57
0.231693451,M65,1830,57
0.146799676,M75,1836,57
0.19228548,M63,1857,57
0.315529897,M73,1865,57
0.286180301,M62,1874,57
0.198395462,M71,1877,57
0.339215137,M69,1878,57
0.407421082,M72,1902,57
0.267197626,M64,1915,57
0.223513733,M79,1764,58
0.346003554,M80,1765,58
0.292254449,M61,1766,58
0.373315565,M77,1766,58
0.172615438,M67,1784,58
0.237641214,M66,1790,58
0.209409111,M76,1791,58
0.172962068,M74,1805,58
0.145111583,M78,1806,58
0.540278239,M70,1818,58
0.323478175,M68,1821,58
0.180347405,M65,1831,58
0.269619591,M75,1837,58
0.436216889,M63,1858,58
0.272750254,M73,1866,58
0.161098861,M62,1875,58
0.145250758,M71,1878,58
0.12213631,M69,1879,58
0.289185504,M72,1903,58
0.200995087,M64,1916,58
0.444665505,M79,1765,59
0.207249942,M80,1766,59
0.211917627,M61,1767,59
0.444668917,M77,1767,59
0.148479525,M67,1785,59
0.24946774,M66,1791,59
0.356317745,M76,1792,59
0.271008915,M74,1806,59
0.334066833,M78,1807,59
0.235590536,M70,1819,59
0.334475822,M68,1822,59
0.26999314,M65,1832,59
0.191378057,M75,1838,59
0.279851798,M63,1859,59
0.527190393,M73,1867,59
0.313930993,M62,1876,59
0.199557346,M71,1879,59
0.604330322,M69,1880,59
0.505060167,M72,1904,59
0.206435938,M64,1917,59
0.198732758,M79,1766,60
0.298363985,M80,1767,60
0.27161761,M61,1768,60
0.326398254,M77,1768,60
0.150350023,M67,1786,60
0.146628855,M66,1792,60
0.154891724,M76,1793,60
0.450841383,M74,1807,60
0.20710272,M78,1808,60
0.47393564,M70,1820,60
0.11407874,M68,1823,60
0.202326802,M65,1833,60
0.321407103,M75,1839,60
0.181662111,M63,1860,60
0.300655912,M73,1868,60
0.362796145,M62,1877,60
0.326143033,M71,1880,60
0.272291593,M69,1881,60
0.189532647,M72,1905,60
0.226654991,M64,1918,60
0.446194309,M79,1767,61
0.373471025,M80,1768,61
0.126374946,M61,1769,61
0.559045239,M77,1769,61
0.170849485,M67,1787,61
0.261485847,M66,1793,61
0.21482268,M76,1794,61
0.547808657,M74,1808,61
0.511500378,M78,1809,61
0.351074592,M70,1821,61
0.311322455,M68,1824,61
0.139479473,M65,1834,61
0.322991144,M75,1840,61
0.249079411,M63,1861,61
0.257956497,M73,1869,61
0.258322532,M62,1878,61
0.259883256,M71,1881,61
0.242479675,M69,1882,61
0.278501228,M72,1906,61
0.278803401,M64,1919,61
0.282917369,M79,1768,62
0.20406004,M80,1769,62
0.197451306,M61,1770,62
0.435162189,M77,1770,62
0.268067418,M67,1788,62
0.256695029,M66,1794,62
0.228232547,M76,1795,62
0.343412995,M74,1809,62
0.277305204,M78,1810,62
0.39189705,M70,1822,62
0.246684081,M68,1825,62
0.250435213,M65,1835,62
0.168392761,M75,1841,62
0.386076752,M63,1862,62
0.374317339,M73,1870,62
0.189559564,M62,1879,62
0.146027501,M71,1882,62
0.188377313,M69,1883,62
0.210479316,M72,1907,62
0.393396342,M64,1920,62
0.420677938,M79,1769,63
0.15341356,M80,1770,63
0.24398802,M61,1771,63
0.30999331,M77,1771,63
0.180686199,M67,1789,63
0.309739069,M66,1795,63
0.268142391,M76,1796,63
0.223486623,M74,1810,63
0.202879483,M78,1811,63
0.208055011,M70,1823,63
0.114972823,M68,1826,63
0.204747157,M65,1836,63
0.29041128,M75,1842,63
0.253598016,M63,1863,63
0.358846968,M73,1871,63
0.291058603,M62,1880,63
0.411428013,M71,1883,63
0.130939538,M69,1884,63
0.275221816,M72,1908,63
0.256463845,M64,1921,63
0.251465103,M79,1770,64
0.156644506,M80,1771,64
0.20168948,M61,1772,64
0.249171364,M77,1772,64
0.169297929,M67,1790,64
0.245436308,M66,1796,64
0.172536381,M76,1797,64
0.173401599,M74,1811,64
0.256395149,M78,1812,64
0.260247464,M70,1824,64
0.198659602,M68,1827,64
0.209256045,M65,1837,64
0.23682073,M75,1843,64
0.387844583,M63,1864,64
0.394257852,M73,1872,64
0.182859615,M62,1881,64
0.247079652,M71,1884,64
0.152626521,M69,1885,64
0.197439705,M72,1909,64
0.31275501,M64,1922,64
0.250463752,M79,1771,65
0.12302632,M80,1772,65
0.135692278,M61,1773,65
0.212298227,M77,1773,65
0.156805611,M67,1791,65
0.253240292,M66,1797,65
0.257570043,M76,1798,65
0.320162413,M74,1812,65
0.283012725,M78,1813,65
0.353593722,M70,1825,65
0.254119331,M68,1828,65
0.180783567,M65,1838,65
0.225169563,M75,1844,65
0.210873175,M63,1865,65
0.247293446,M73,1873,65
0.347809258,M62,1882,65
0.214492307,M71,1885,65
0.329094019,M69,1886,65
0.419326128,M72,1910,65
0.290796513,M64,1923,65
0.464506399,M79,1772,66
0.108887775,M80,1773,66
0.093790368,M61,1774,66
0.152299469,M77,1774,66
0.223625951,M67,1792,66
0.202296964,M66,1798,66
0.190431355,M76,1799,66
0.210908297,M74,1813,66
0.206303581,M78,1814,66
0.259677681,M70,1826,66
0.230113658,M68,1829,66
0.123055771,M65,1839,66
0.26150317,M75,1845,66
0.247897023,M63,1866,66
0.314284439,M73,1874,66
0.303697917,M62,1883,66
0.147522652,M71,1886,66
0.129252097,M69,1887,66
0.371782689,M72,1911,66
0.151481646,M64,1924,66
0.152399939,M79,1773,67
0.142803419,M80,1774,67
0.153794715,M61,1775,67
0.237158518,M77,1775,67
0.223703422,M67,1793,67
0.231422878,M66,1799,67
0.191231356,M76,1800,67
0.254542086,M74,1814,67
0.494832769,M78,1815,67
0.248092397,M70,1827,67
0.139919617,M68,1830,67
0.225805891,M65,1840,67
0.277451048,M75,1846,67
0.289549738,M63,1867,67
0.12397834,M73,1875,67
0.327803502,M62,1884,67
0.12489398,M71,1887,67
0.226262904,M69,1888,67
0.302418157,M72,1912,67
0.131528433,M64,1925,67
0.251268962,M79,1774,68
0.169693864,M80,1775,68
0.274420882,M61,1776,68
0.166861395,M77,1776,68
0.139449495,M67,1794,68
0.155608399,M66,1800,68
0.185096756,M76,1801,68
0.272892172,M74,1815,68
0.263117999,M78,1816,68
0.150023154,M70,1828,68
0.190025488,M68,1831,68
0.236513568,M65,1841,68
0.473716988,M75,1847,68
0.392982471,M63,1868,68
0.292578108,M73,1876,68
0.203699923,M62,1885,68
0.196608967,M71,1888,68
0.214247985,M69,1889,68
0.404927225,M72,1913,68
0.231333682,M64,1926,68
0.290704003,M79,1775,69
0.145932741,M80,1776,69
0.159137548,M61,1777,69
0.213007922,M77,1777,69
0.162921456,M67,1795,69
0.171689073,M66,1801,69
0.223606037,M76,1802,69
0.263534271,M74,1816,69
0.164915694,M78,1817,69
0.218972258,M70,1829,69
0.133307406,M68,1832,69
0.168710717,M65,1842,69
0.191908837,M75,1848,69
0.121039786,M63,1869,69
0.441567116,M73,1877,69
0.221237973,M62,1886,69
0.162852725,M71,1889,69
0.140096831,M69,1890,69
0.369421064,M72,1914,69
0.222136383,M64,1927,69
0.303194672,M79,1776,70
0.114008707,M80,1777,70
0.179052746,M61,1778,70
0.151318989,M77,1778,70
0.249159299,M67,1796,70
0.230805933,M66,1802,70
0.219146584,M76,1803,70
0.181942103,M74,1817,70
0.401645044,M78,1818,70
0.329551404,M70,1830,70
0.327729066,M68,1833,70
0.154974203,M65,1843,70
0.224573559,M75,1849,70
0.168039956,M63,1870,70
0.179332817,M73,1878,70
0.100461681,M62,1887,70
0.256349705,M71,1890,70
0.170397171,M69,1891,70
0.239617538,M72,1915,70
0.200544325,M64,1928,70
0.243890895,M79,1777,71
0.175530536,M80,1778,71
0.154137759,M61,1779,71
0.282276296,M77,1779,71
0.092815456,M67,1797,71
0.21222762,M66,1803,71
0.259216654,M76,1804,71
0.166780657,M74,1818,71
0.168644849,M78,1819,71
0.185036271,M70,1831,71
0.251217184,M68,1834,71
